"externalId","stationId","legacyId","name","capacity"
"1674190218072172928","1674190218072172928",,"Public Rack - Calumet Ave & 51st St",1
"1674190200892303714","1674190200892303714",,"Public Rack - Bradley Park",1
"1806749740082741754","1806749740082741754",,"Public Rack - Lotus Ave & Lawrence Ave",2
"1575949528657471478","1575949528657471478",,"Menard Ave & North Ave",9
"1806753669977818016","1806753669977818016",,"Public Rack - W. Talcott & N. Oriole",2
"1448642179437434482","1448642179437434482",,"W 103rd St & S Avers Ave",10
"1674190591734328326","1674190591734328326",,"Public Rack - Racine Ave & 83rd St",1
"1677249836714039386","1677249836714039386",,"Public Rack - Baker Ave & 863rd Pl",1
"1806753639913046766","1806753639913046766",,"Public Rack - Columbus & 79th",2
"1582242319632586320","1582242319632586320",,"Archer Ave & 43rd St",6
"1677249841009006690","1677249841009006690",,"Public Rack - Troy & 111th St",1
"1594046379513303720","1594046379513303720",,"Western Ave & Lake St",6
"1594041781399920506","1594041781399920506",,"Springfield Ave & 47th St",9
"1674190480065178436","1674190480065178436",,"Public Rack - May St & 78th St",1
"1806753665682850694","1806753665682850694",,"Public Rack - S. Kilpatrick and W. 79th",4
"1674190647568903268","1674190647568903268",,"Public Rack - Wabash Ave & 87th St",1
"1677249875368745118","1677249875368745118",,"Public Rack - Pullman - Ross Dress for Less",1
"1674190256726878660","1674190256726878660",,"Public Rack - Cicero Ave & Wrightwood Ave",4
"1677249815239202874","1677249815239202874",,"Public Rack - Green St & 103rd St",1
"1674190286791649784","1674190286791649784",,"Public Rack - Eli Whitney Public School",1
"1594046452527747848","1594046452527747848",,"Elston Ave & George St",9
"1575949506683597526","1575949506683597526",,"Narragansett & McLean",9
"1715823812554906162","1715823812554906162",,"Public Rack - Kedzie Ave & 62nd Pl",1
"1806749722902872480","1806749722902872480",,"Public Rack - 63rd St & Meade Ave",2
"1448642162257565286","1448642162257565286",,"S Wentworth Ave & W 111th St",5
"1806753635618079462","1806753635618079462",,"Public Rack - Cicero & 64th",2
"1695780087377656308","1695780087377656308",,"Public Rack - Hamlin Ave & Madison St",1
"1582242323927553626","1582242323927553626",,"Western Ave & 62nd St",1
"1683527950760754174","1683527950760754174",,"Public Rack - Lawndale Ave & 63rd St",1
"1695776968069880576","1695776968069880576",,"Public Rack - Princeton Ave & 103rd Pl",1
"1674190643273935966","1674190643273935966",,"Public Rack - Vincennes Ave & 95th St",1
"1674190540194720686","1674190540194720686",,"Public Rack - Oglesby Ave & 105th St",1
"1677249767994562566","1677249767994562566",,"Public Rack - Sawyer Ave & Bryn Mawr Ave - SW",1
"1594046396693172926","1594046396693172926",,"Albany Ave & 16th St",9
"1683527948705024000","1683527948705024000",,"Public Rack - Lake Shore Dr & Hayes Dr",1
"1594046400988140226","1594046400988140226",,"Sacramento Ave & 25th St",9
"1674190583144393720","1674190583144393720",,"Public Rack - Pulaski Rd & 51st Rd",1
"1806753635618079458","1806753635618079458",,"Public Rack - Central Park & Peterson",2
"1674190467180276534","1674190467180276534",,"Public Rack - Mackinaw Ave & 85th St",1
"1677249866778810502","1677249866778810502",,"Public Rack - Halsted St & 41st St",1
"1674190475770211134","1674190475770211134",,"Public Rack - Martin Luther King Dr & 69th St",1
"1683527972235589666","1683527972235589666",,"Public Rack - Woodlawn Ave & 63rd St N",1
"1806749718607905176","1806749718607905176",,"Public Rack - Spaulding Ave & 71st St",4
"1582242319632586318","1582242319632586318",,"Sacramento Ave & Pershing Rd",9
"1575949493798695614","1575949493798695614",,"Lamon Ave & Chicago Ave",9
"1827474409018810992","1827474409018810992",,"Public Rack - Richard Daley College",3
"1677249823829137478","1677249823829137478",,"Public Rack - Bishop St & 81st St",2
"1677249793764366374","1677249793764366374",,"Public Rack - Corliss Ave & 133rd St",5
"1594046400988140228","1594046400988140228",,"Rockwell St & Cermak Rd",9
"1673852313397164652","1673852313397164652",,"Public Rack - California Ave & Touhy Ave - midblock",1
"1806749722902872498","1806749722902872498",,"Public Rack - Mulligan Ave & 56th St",4
"1806753648502981410","1806753648502981410",,"Public Rack - Kimball & Ardmore",2
"1561012883010990646","1561012883010990646",,"Komensky Ave & 31st St",9
"1806753635618079448","1806753635618079448",,"Public Rack - Canfield & Victoria",2
"1695776991300383222","1695776991300383222",,"Public Rack - Western Ave & 110th St",3
"1673852317692131950","1673852317692131950",,"Public Rack - California Ave & Touhy Ave - SW",1
"1674190432820538100","1674190432820538100",,"Public Rack - Lake Park Ave & 47th St",1
"1806749727197839808","1806749727197839808",,"Public Rack - Meade Ave & Archer Ave",2
"1674190497245047652","1674190497245047652",,"Public Rack - Michigan Ave & 113th St",1
"1674190205187271014","1674190205187271014",,"Public Rack - Brighton Park Branch Chicago Library",2
"1674190441410472714","1674190441410472714",,"Public Rack - Latrobe Ave & Lake St",1
"1695776978415481326","1695776978415481326",,"Public Rack - Ave L & 105th St",1
"1674190488655113044","1674190488655113044",,"Public Rack - Menard Ave & Belmont Ave",1
"1571105050820616196","1571105050820616196",,"Narragansett Ave & School St",9
"1806749722902872482","1806749722902872482",,"Public Rack - Linder Ave & 64th Pl",4
"1683527967940622360","1683527967940622360",,"Public Rack - Vincennes Ave & 91st St",1
"1674190527309818770","1674190527309818770",,"Public Rack - Nagle Ave & Belmont Ave",1
"1677249823829137482","1677249823829137482",,"Public Rack - Laflin St & 79th St",1
"1677249772289529864","1677249772289529864",,"Public Rack - Sawyer Ave & Bryn Mawr Ave - SE",1
"1806753631323112148","1806753631323112148",,"Public Rack - California & 87th",2
"1674190428525570800","1674190428525570800",,"Public Rack - Lake Park Ave & 44th St",1
"1715846696911078242","1715846696911078242",,"Public Rack - Tripp Ave & North Ave",2
"1674190407050734270","1674190407050734270",,"Public Rack - Kenneth Ave & 63rd St W",10
"1677249866778810506","1677249866778810506",,"Public Rack - 532 E 43rd St",1
"1594046405283107532","1594046405283107532",,"Whipple St & Roosevelt Rd",9
"1674190334036290138","1674190334036290138",,"Public Rack - Harriet E Sayre Public School",3
"1695776957520678960","1695776957520678960",,"Public Rack - Wallace St & 119th St",1
"1806749727197839828","1806749727197839828",,"Public Rack - Milwaukee Ave & Warner Ave",4
"1674190565964524510","1674190565964524510",,"Public Rack - Plainfield Ave & Irving Park Rd",2
"1695780083082689004","1695780083082689004",,"Public Rack - Foster Ave & Drake Ave",2
"1582242289567815212","1582242289567815212",,"Homan Ave & 65th St",9
"1674190454295374622","1674190454295374622",,"Public Rack - Loomis Blvd & 83rd St",1
"1674190523014851470","1674190523014851470",,"Public Rack - N Narragansett Ave & Grand Ave",1
"1806749722902872490","1806749722902872490",,"Public Rack - Natoma Ave & 61st St",3
"1674190437115505406","1674190437115505406",,"Public Rack - Langley Ave & 79th St",2
"1563698718386161690","1563698718386161690",,"Oak Park & Wellington",9
"1806753669977818026","1806753669977818026",,"Public Rack - Western & 83rd",2
"1674190398460799668","1674190398460799668",,"Public Rack - Kedzie Ave & Pershing Rd",1
"1677249858188875900","1677249858188875900",,"Public Rack - Calumet Ave & Garfield Blvd",1
"1674190308266486306","1674190308266486306",,"Public Rack - Franklin Park",2
"1677249828124104788","1677249828124104788",,"Public Rack - Ingleside Ave & 79th St",1
"1677249836714039384","1677249836714039384",,"Public Rack - Marquette Ave & 83rd St",1
"1563698679731458032","1563698679731458032",,"Fullerton & Monitor",9
"1806749722902872500","1806749722902872500",,"Public Rack - 56th St & Mulligan Ave",9
"1674190230957074838","1674190230957074838",,"Public Rack - Central Park Ave & Fillmore St",1
"1594041785694887806","1594041785694887806",,"Kenneth Ave & 50th St",6
"1827474409018810994","1827474409018810994",,"Public Rack - Wilbur Wright College South",3
"1594046439642845942","1594046439642845942",,"California Ave & Winona St",6
"1571105055115583496","1571105055115583496",,"Long & Irving Park",9
"1674190664748772494","1674190664748772494",,"Public Rack - Western Ave & 106th St - East",1
"1594046426757944042","1594046426757944042",,"Western Ave & Berteau Ave",6
"1715846700153782638","1715846700153782638",,"Public Rack - Central Park Ave & Fulton Blvd",2
"1563698696911327228","1563698696911327228",,"Lockwood Ave & Wrightwood Ave",9
"1674190338331257438","1674190338331257438",,"Public Rack - Harvey Ave & North Ave",3
"1695776985071215288","1695776985071215288",,"Public Rack - Ewing Ave & 102nd St",1
"1674190226662107538","1674190226662107538",,"Public Rack - Central Ave & North Ave",1
"1674190355511126652","1674190355511126652",,"Public Rack - James Madison School",2
"1674190303971519000","1674190303971519000",,"Public Rack - Ewing Ave & Indianapolis Ave",1
"1695780091296484234","1695780091296484234",,"Public Rack - Pulaski Rd & Flournoy St",1
"1677249832419072086","1677249832419072086",,"Public Rack - Colfax Ave & 83rd St",2
"1674190608914197534","1674190608914197534",,"Public Rack - Sangamon St & 79th St",1
"1674190329741322832","1674190329741322832",,"Public Rack - Hamlin Ave & Grand Ave",3
"1806753661387883396","1806753661387883396",,"Public Rack - S Menard & W 63rd",2
"1715823825439808068","1715823825439808068",,"Public Rack - Western Blvd & 52nd St",1
"1674190462885309226","1674190462885309226",,"Public Rack - Lowe Ave & 94th St",2
"1806749727197839806","1806749727197839806",,"Public Rack - Austin Ave & Archer Ave",2
"1674190183712434504","1674190183712434504",,"Public Rack - Avers Ave & Archer Ave",2
"1582242311042651716","1582242311042651716",,"Spaulding Ave & 63rd St",1
"1674190235252042152","1674190235252042152",,"Public Rack - Chase Ave & Touhy Ave - NW",1
"1674190617504132138","1674190617504132138",,"Public Rack - Spaulding Ave & Evergreen Ave",2
"1674190321151388222","1674190321151388222",,"Public Rack - Halsted St & 95th St - SW",1
"1674190359806093958","1674190359806093958",,"Public Rack - Jonathan Y Scammon Public School",1
"1806753644208014096","1806753644208014096",,"Public Rack - Horner & 85th",2
"1674190364101061260","1674190364101061260",,"Public Rack - Karlov Ave & 26th St",1
"1806753631323112136","1806753631323112136",,"Public Rack - Avers & Granville",2
"1674190634684001358","1674190634684001358",,"Public Rack - Throop St & 58th St",3
"1695776985249749774","1695776985249749774",,"Public Rack - Ewing Ave & 95th St",1
"1674190428525570798","1674190428525570798",,"Public Rack - Lafayette Ave & 95th St",10
"1806749757262611026","1806749757262611026",,"Public Rack - Leoti Ave & Central Ave (south)",4
"1695777015314520896","1695777015314520896",,"Public Rack - Fullerton Ave & Narragansett Ave",1
"1674190273906747872","1674190273906747872",,"Public Rack - Cottage Grove Ave & 92nd St",1
"1674190329741322834","1674190329741322834",,"Public Rack - Hamlin Ave & Montrose Ave",3
"1695776969825546724","1695776969825546724",,"Public Rack - Halsted St & 109th St",1
"1674190544489687992","1674190544489687992",,"Public Rack - Orville T Bright School",2
"1674190570259491814","1674190570259491814",,"Public Rack - Princeton Ave & 43rd St",2
"1571105042230683640","1571105042230683640",,"Panama Ave & Grace St",9
"1677249888253647030","1677249888253647030",,"Public Rack - Michigan Ave & 121st St",1
"1448642175142467184","1448642175142467184",,"Avenue L & 114th St",4
"1674190505834982258","1674190505834982258",,"Public Rack - Milwaukee Ave & Haussen Ct",2
"1571105050820616194","1571105050820616194",,"Central Ave & Roscoe St",9
"1695776940340809768","1695776940340809768",,"Public Rack - Lockwood Ave & Diversey Ave",1
"1674190325446355526","1674190325446355526",,"Public Rack - Hamilton Park",1
"1715846700153782636","1715846700153782636",,"Public Rack - Homan Ave & Lake St",2
"1677249866778810508","1677249866778810508",,"Public Rack - Martin Luther King Dr & 44th St",2
"1674190200892303716","1674190200892303716",,"Public Rack - Brandon Ave & 91st St",1
"1674190677633674408","1674190677633674408",,"Public Rack - Winchester Ave & 87th St",1
"1695777010841019090","1695777010841019090",,"Public Rack - Marquette Rd & 67th St",2
"1575949519568499430","1575949519568499430",,"Augusta Blvd & Laramie Ave",9
"1593766343243326364","1593766343243326364",,"Pulaski Rd & 60th St",9
"1674190303971519002","1674190303971519002",,"Public Rack - Exchange Ave & 131st St",1
"1677249798059333678","1677249798059333678",,"Public Rack - Harvard Ave & 119th St",1
"1674190149352696064","1674190149352696064",,"Public Rack - Ada St & 117th St",1
"1674190600324262930","1674190600324262930",,"Public Rack - Rutherford Ave & Belmont Ave",1
"1806749744377709070","1806749744377709070",,"Public Rack - Bernard St & Foster Ave",4
"1806753657092916056","1806753657092916056",,"Public Rack - Neenah & Dakin",2
"1674190660453805192","1674190660453805192",,"Public Rack - Western Ave & 104th St - West",2
"1806753669977818020","1806753669977818020",,"Public Rack - Western & 74th",2
"1594046448232780546","1594046448232780546",,"Troy Ave & 27th St",9
"1806749748672676376","1806749748672676376",,"Public Rack - Nina Ave & Avondale Ave",2
"1806749734462876060","1806749734462876060",,"Public Rack - Winona St & Elston Ave",4
"1594046409578074830","1594046409578074830",,"Milwaukee Ave & Fullerton Ave",9
"1674190291086617088","1674190291086617088",,"Public Rack - Emerald Ave & 45th St",1
"1674190437115505412","1674190437115505412",,"Public Rack - Laramie Ave & Fullerton Ave",2
"1806749744377709066","1806749744377709066",,"Public Rack - Springfield Ave & Lawrence Ave",2
"1695776942300076784","1695776942300076784",,"Public Rack - Central Park Ave & 16th St",1
"1571105068000485406","1571105068000485406",,"Narragansett & Irving Park",9
"1674190441410472710","1674190441410472710",,"Public Rack - Laramie Ave & Grand Ave",2
"1674190540194720688","1674190540194720688",,"Public Rack - Oglesby Ave & 95th St",1
"1683527955055720452","1683527955055720452",,"Public Rack - Michigan Ave & 107th St",1
"1806753648502981404","1806753648502981404",,"Public Rack - Kenton & Lawrence",2
"1674190282496682480","1674190282496682480",,"Public Rack - Eggleston Ave & 114th St",3
"1806749722902872494","1806749722902872494",,"Public Rack - Normandy Ave & Archer Ave",2
"1674190359806093962","1674190359806093962",,"Public Rack - Justine St & 87th St",1
"1683527927230188514","1683527927230188514",,"Public Rack - 53rd St & Indiana Ave",1
"1806753648502981398","1806753648502981398",,"Public Rack - Kedzie & 71st",2
"1806749744377709072","1806749744377709072",,"Public Rack - Kimball Ave & Lawrence Ave",2
"1677249853893908600","1677249853893908600",,"Public Rack - Yates Blvd & Exchange Ave",2
"1674190613209164834","1674190613209164834",,"Public Rack - Senka ""Edward Duke"" Park",2
"1827484051430132398","1827484051430132398",,"Public Rack - Wrightwood Metra Station",2
"1674190170827532584","1674190170827532584",,"Public Rack - Austin Ave & Wellington Ave",1
"1827474404723843684","1827474404723843684",,"Public Rack - Hollywood Park",1
"1806753652797948736","1806753652797948736",,"Public Rack - Monticello & Lawrence",2
"1448642175142467180","1448642175142467180",,"S Michigan Ave & E 118th St",6
"1674190557374589902","1674190557374589902",,"Public Rack - Penn Elementary School / KIPP Ascend Middle School",4
"1674190621799099444","1674190621799099444",,"Public Rack - St Louis Ave & Berteau Ave",1
"1582242280977880604","1582242280977880604",,"Richmond St & 59th St",9
"1677249810944235574","1677249810944235574",,"Public Rack - Racine Ave & 109th Pl",1
"1582242315337619018","1582242315337619018",,"Kedzie Ave & 45th St",6
"1677249819534170180","1677249819534170180",,"Public Rack - East End Ave & 87th St",1
"1674190265316813264","1674190265316813264",,"Public Rack - Cottage Grove & 86th St",1
"1594046392398205624","1594046392398205624",,"Washtenaw Ave & Polk St",9
"1674190677633674406","1674190677633674406",,"Public Rack - William Rainey Harper High School",2
"1806753657092916066","1806753657092916066",,"Public Rack - Northwest Hwy & Bryn Mawr",2
"1715823805474202570","1715823805474202570",,"Public Rack - Western Ave & 62nd St",1
"1695776938005109486","1695776938005109486",,"Public Rack - Pulaski Rd & Lexington St",1
"1677249862483843202","1677249862483843202",,"Public Rack - Wolcott Ave & 56th St",2
"1606778059648526978","1606778059648526978",,"Whipple/Irving Park",9
"1674190325446355532","1674190325446355532",,"Public Rack - Hamlin Ave & Fullerton Ave",2
"1674190381280930478","1674190381280930478",,"Public Rack - Kedzie Ave & Archer Ave",2
"1674190544489687988","1674190544489687988",,"Public Rack - Oketo Ave & Belmont Ave",1
"1683527931525155814","1683527931525155814",,"Public Rack - Cornell Ave & 87th Pl",1
"1674190381280930480","1674190381280930480",,"Public Rack - Kedzie Ave & Argyle St",2
"1674190583144393718","1674190583144393718",,"Public Rack - Pulaski Rd & 44th St",2
"1806753631323112128","1806753631323112128",,"Public Rack - Austin & 62nd",2
"1695777014128478334","1695777014128478334",,"Public Rack - Champlain Ave & 65th St",2
"1674190153647663368","1674190153647663368",,"Public Rack - Albany Ave & 103rd St",1
"1806753644208014098","1806753644208014098",,"Public Rack - Imlay & Milwaukee",2
"1674190286791649780","1674190286791649780",,"Public Rack - Eggleston Ave & 115th St",3
"1674190424230603490","1674190424230603490",,"Public Rack - Kostner Ave & North Ave",2
"1806753652797948732","1806753652797948732",,"Public Rack - McVicker & 52nd",2
"1674190166532565286","1674190166532565286",,"Public Rack - Austin Ave & Roscoe St",5
"1563698679731458030","1563698679731458030",,"Parkside Ave & Armitage Ave",9
"1806749727197839818","1806749727197839818",,"Public Rack - Menard Ave & Leland Ave",4
"1674190454295374620","1674190454295374620",,"Public Rack - Longwood Dr & 95th St",1
"1806753648502981424","1806753648502981424",,"Public Rack - Linder & 51st",2
"1594046379513303716","1594046379513303716",,"Sacramento Blvd & Fulton Ave",9
"1715846705501012842","1715846705501012842",,"Public Rack - Independence Blvd & Roosevelt",1
"1806749731492807144","1806749731492807144",,"Public Rack - Nordica Ave & Higgins Ave",2
"1715846718385914740","1715846718385914740",,"Public Rack - Lawndale Ave & 23rd St",2
"1674190535899753380","1674190535899753380",,"Public Rack - Newland Ave & Diversey Ave",1
"1806749752967643708","1806749752967643708",,"Public Rack - Northwest Hwy & Overhill Ave",3
"1806749748672676382","1806749748672676382",,"Public Rack - Natoma Ave & Bryn Mawr Ave",2
"1715846717333651852","1715846717333651852",,"Public Rack - Washington Park Ct & 51st St",2
"1593766338948359058","1593766338948359058",,"Lawler Ave & 50th St",9
"1827484051430132402","1827484051430132402",,"Public Rack - Forest Glen Station ",4
"1695780078787721704","1695780078787721704",,"Public Rack - Peterson Ave & Bernard Ave",1
"1674190166532565278","1674190166532565278",,"Public Rack - Ashland Ave & 73rd St",1
"1673852330577033842","1673852330577033842",,"Public Rack - Rockwell Ave & Touhy Ave ",2
"1674190510129949568","1674190510129949568",,"Public Rack - Morgan St & 95th St",2
"1715823801179235270","1715823801179235270",,"Public Rack - Pulaski Rd & 65th St",2
"1677249853893908602","1677249853893908602",,"Public Rack - Prairie Ave & Garfield Blvd S",10
"1571105059410550806","1571105059410550806",,"Harlem & Irving Park",9
"1806753657092916064","1806753657092916064",,"Public Rack - Nordica & Archer",2
"1563698688321392628","1563698688321392628",,"Long Ave & Belmont Ave",9
"1827474404723843690","1827474404723843690",,"Public Rack - Peterson Park",2
"1674190140762761460","1674190140762761460",,"Public Rack - 63rd & Western Ave N",1
"1674190565964524508","1674190565964524508",,"Public Rack - Pittsburgh Ave & Irving Park",2
"1594046461125837998","1594046461125837998",,"Lincoln Ave & Peterson Ave",9
"1674190651863870582","1674190651863870582",,"Public Rack - Wentworth Ave & 103rd St",1
"1571105059410550802","1571105059410550802",,"Plainfield & Irving Park",9
"1674190218072172924","1674190218072172924",,"Public Rack - Calumet Ave & 103rd St",1
"1695777002429618978","1695777002429618978",,"Public Rack - Ashland Ave & 83rd St",1
"1695776995595350524","1695776995595350524",,"Public Rack - Western Ave & 107th Pl",1
"1674190501540014960","1674190501540014960",,"Public Rack - Milwaukee Ave & Diversey Ave",2
"1575949510978564828","1575949510978564828",,"North Ave & New England Ave",9
"1806749722902872484","1806749722902872484",,"Public Rack - 63rd Pl & Narraganssett Ave",8
"1674190557374589904","1674190557374589904",,"Public Rack - Peoria St & 60th St",2
"1806749718607905152","1806749718607905152",,"Public Rack - Pulaski Rd & 85th St",2
"1674190334036290134","1674190334036290134",,"Public Rack - Harold Washington Park",3
"1674190432820538108","1674190432820538108",,"Public Rack - Langley Ave & 105th Pl",2
"1806753631323112124","1806753631323112124",,"Public Rack - Artesian & 71st",2
"1674190162237597976","1674190162237597976",,"Public Rack - Ashland Ave & 45th St  S",1
"1695776953225711660","1695776953225711660",,"Public Rack - Roscoe St & Osceola Ave",1
"1715823791080069664","1715823791080069664",,"Public Rack - Fairfield Ave & 63rd St",1
"1806753661387883394","1806753661387883394",,"Public Rack - Rutherford & 53rd",2
"1674190604619230230","1674190604619230230",,"Public Rack - Sacramento Ave & Devon Ave",1
"1806749727197839820","1806749727197839820",,"Public Rack - Irving Park Rd & Menard Ave",2
"1674190475770211132","1674190475770211132",,"Public Rack - Marshfield Ave & 87th St",1
"1674190484360145738","1674190484360145738",,"Public Rack - Melvina Ave & Belmont Ave",1
"1695776995595350522","1695776995595350522",,"Public Rack - 10557 S Western Ave",2
"1674190673338707104","1674190673338707104",,"Public Rack - Western Blvd & 53rd St",1
"1674190664748772496","1674190664748772496",,"Public Rack - Western Ave & 111th St - NW",1
"1674190531604786074","1674190531604786074",,"Public Rack - Newcastle Ave & Belden Ave",1
"1683527963645655062","1683527963645655062",,"Public Rack - Stony Island & 87th St",1
"1674190553079622596","1674190553079622596",,"Public Rack - Parnell Ave & 103rd St",1
"1674190368396028570","1674190368396028570",,"Public Rack - Kedzie & 103rd St - W",1
"1806749752967643704","1806749752967643704",,"Public Rack - Ozanam Ave & Devon Ave",2
"1683527933580884970","1683527933580884970",,"Public Rack - Eberhart Ave & 61st St",1
"1674190325446355528","1674190325446355528",,"Public Rack - Hamlin Ave & Chicago Ave",1
"1563698722681128992","1563698722681128992",,"Sayre & Diversey",9
"1806753635618079456","1806753635618079456",,"Public Rack - Central Park & Bryn Mawr",2
"1806749722902872496","1806749722902872496",,"Public Rack - Minuteman Park",3
"1695776989544717076","1695776989544717076",,"Public Rack - Langley Ave & 87th St",1
"1674190205187271018","1674190205187271018",,"Public Rack - Buffalo Ave & 89th St",3
"1806749735787774446","1806749735787774446",,"Public Rack - Milwaukee Ave & Catalpa Ave",2
"1563698705501259788","1563698705501259788",,"Kilpatrick Ave & Parker Ave",9
"1571105042230683636","1571105042230683636",,"Oketo Ave & Addison St",9
"1674190299676551698","1674190299676551698",,"Public Rack - Ewing Ave & 112th St",1
"1806753657092916076","1806753657092916076",,"Public Rack - Oketo & Northwest Hwy",2
"1806749744377709068","1806749744377709068",,"Public Rack - Lawrence Ave & Kimball Ave",11
"1674190531604786080","1674190531604786080",,"Public Rack - Newcastle Ave & Wellington Ave",1
"1674190419935636190","1674190419935636190",,"Public Rack - Komensky Ave & 59th St",1
"1674190492950080346","1674190492950080346",,"Public Rack - Menard Ave & Madison St",2
"1806753635618079450","1806753635618079450",,"Public Rack - Central & Berteau",2
"1674190484360145744","1674190484360145744",,"Public Rack - Menard Ave & Adams Blvd",2
"1674190514424916874","1674190514424916874",,"Public Rack - Muskegon Ave & 89th St",1
"1674190553079622598","1674190553079622598",,"Public Rack - Parnell Ave & 119th St",1
"1563698709796227088","1563698709796227088",,"Kilbourn & Belden",9
"1582242311042651720","1582242311042651720",,"Hoyne Ave & 34th St",9
"1683527948705025022","1683527948705025022",,"Public Rack - Kostner Ave & 16th St",1
"1561012878716023344","1561012878716023344",,"Kildare & Cermak",9
"1674190368396028568","1674190368396028568",,"Public Rack - Kedzie & 103rd St - East",1
"1806753652797948728","1806753652797948728",,"Public Rack - Mango & Higgins",2
"1715823783999366064","1715823783999366064",,"Public Rack - May St & 87th St",1
"1561012895895892548","1561012895895892548",,"Kildare Ave & 26th St",9
"1715846691563848032","1715846691563848032",,"Public Rack - Sawyer Ave & Chicago Ave",1
"1674190647568903270","1674190647568903270",,"Public Rack - Walden Pkwy & 103rd St",1
"1436495100903691938","1436495100903691938",,"W Oakdale Ave & N Broadway",6
"1674190432820538104","1674190432820538104",,"Public Rack - Lamon Ave & Archer Ave",1
"1806749752967643710","1806749752967643710",,"Public Rack - Northwest Hwy & Neva Ave",2
"1561012887305957952","1561012887305957952",,"Tripp Ave & 15th St",9
"1674190282496682478","1674190282496682478",,"Public Rack - Eberhart Ave & 131st St",2
"1674190540194720684","1674190540194720684",,"Public Rack - Oakley & 79th Pl",1
"1806749727197839814","1806749727197839814",,"Public Rack - Leland Ave & Melvina Ave",4
"1695777004185285136","1695777004185285136",,"Public Rack - Ashland Ave & 63rd St",1
"1594041777104953202","1594041777104953202",,"Komensky Ave & 55th St",9
"1674190261021845960","1674190261021845960",,"Public Rack - Commercial Ave & 89th St",1
"1674190136467794156","1674190136467794156",,"Public Rack - 111th St - Morgan Park Metra",2
"1674190450000407312","1674190450000407312",,"Public Rack - Lawrence Ave & 103rd St",1
"1575949515273532128","1575949515273532128",,"Central Park & Augusta Blvd",9
"1683527931525155816","1683527931525155816",,"Public Rack - Crandon Ave & 80th St",1
"1677249780879464466","1677249780879464466",,"Public Rack - Sawyer Ave & Lawrence Ave",1
"1674190638978968662","1674190638978968662",,"Public Rack - Tuley (Murray) Park",2
"1674190617504132140","1674190617504132140",,"Public Rack - Spaulding Ave & North Ave",4
"1695777002429618974","1695777002429618974",,"Public Rack - Western Ave & 98th St",1
"1674190145057728760","1674190145057728760",,"Public Rack - 63rd & Western Ave S",1
"1674190514424916870","1674190514424916870",,"Public Rack - Mt Greenwood Library N",2
"1674190153647663366","1674190153647663366",,"Public Rack - Al Raby School",3
"1561012895895892552","1561012895895892552",,"Spaulding Ave & 16th St",9
"1695776990330095648","1695776990330095648",,"Public Rack - Clyde Ave & 87th St",3
"1683527955055720454","1683527955055720454",,"Public Rack - Prairie Ave & Garfield Blvd N",1
"1806749748672676388","1806749748672676388",,"Public Rack - Miami Ave & Milwaukee Ave",4
"1677249879663712420","1677249879663712420",,"Public Rack - 10101 S Stony Island Ave",2
"1674190454295374616","1674190454295374616",,"Public Rack - Linder Ave & Belmont Ave",2
"1674190450000407318","1674190450000407318",,"Public Rack - Linder Ave & Archer Ave",2
"1806753657092916058","1806753657092916058",,"Public Rack - Neola & Northwest Hwy",2
"1677249845303973994","1677249845303973994",,"Public Rack - Longwood Dr & 111th St",2
"1674190630389034056","1674190630389034056",,"Public Rack - Strohacker Park",2
"1695780083082689008","1695780083082689008",,"Public Rack - Kostner Ave & Wrightwood Ave",9
"1674190230957074842","1674190230957074842",,"Public Rack - Champlain Ave & 134th St",2
"1674190402755766968","1674190402755766968",,"Public Rack - Keeler Ave & 26th St",1
"1674190372690995872","1674190372690995872",,"Public Rack - Kedzie Ave & 58th St",2
"1674190175122499894","1674190175122499894",,"Public Rack - Austin Branch Chicago Public Library",2
"1674190329741322836","1674190329741322836",,"Public Rack - Harding Ave & 47th St",1
"1674190608914197536","1674190608914197536",,"Public Rack - Sawyer Ave & 111th St",1
"1695780087377656306","1695780087377656306",,"Public Rack - Kostner Ave & Diversey Ave",1
"1594046405283107528","1594046405283107528",,"California & 16th St",9
"1674190196597336410","1674190196597336410",,"Public Rack - Bell Ave & 95th St",2
"1563698675436490730","1563698675436490730",,"Narragansett & Wrightwood",9
"1594046439642845944","1594046439642845944",,"N Shore Channel Trail & Argyle St",9
"1582242323927553620","1582242323927553620",,"Kedzie Ave & 57th St",9
"1674190574554459116","1674190574554459116",,"Public Rack - Pulaski & 52nd",1
"1715823782490135060","1715823782490135060",,"Public Rack - Ewing Ave & 96th St S",1
"1674190256726878658","1674190256726878658",,"Public Rack - Cicero Ave & Wellington Ave",2
"1674190166532565276","1674190166532565276",,"Public Rack - Ashland Ave & 71st St",2
"1715846713038684536","1715846713038684536",,"Public Rack - Kedvale Ave & 26th St",1
"1674190643273935970","1674190643273935970",,"Public Rack - Vincennes Ave & 99th St",1
"1806753639913046770","1806753639913046770",,"Public Rack - Damen & 81st",2
"1582242293862782512","1582242293862782512",,"Fairfield Ave & 44th St",9
"1806753652797948722","1806753652797948722",,"Public Rack - Linder & Elston",2
"1593766338948359064","1593766338948359064",,"Kildare Ave & 55th St",9
"1674190694813543600","1674190694813543600",,"Public Rack - Zapata Academy",3
"1674190157942630668","1674190157942630668",,"Public Rack - Albany Ave & 111th St - NW",1
"1683527948705025018","1683527948705025018",,"Public Rack - Kingston Ave & 75th St",1
